userId,courseId,title,proficiency_level,updated_year,updated_month,updated_day
212,27,Cybersecurity Essentials for IT Professionals,Advanced,2023,4,21
213,3,SQL for Data Management,Advanced,2024,7,29
213,5,Advanced C# Techniques,Advanced,2023,2,20
213,16,Machine Learning with Python,Intermediate,2023,2,12
213,19,Snowflake Essentials: Data Warehousing,Intermediate,2023,3,2
213,29,Talent Management Strategies in the Digital Age,Beginner,2023,3,4
214,2,Mastering Java Swing for Desktop Applications,Beginner,2023,7,10
214,4,C Programming for Beginners,Beginner,2023,7,12
214,9,HTML & CSS: The Complete Guide,Intermediate,2023,7,11
214,10,JavaScript Fundamentals,Intermediate,2024,7,10
214,11,Node.js for Scalable Network Applications,Advanced,2023,7,27
214,11,Node.js for Scalable Network Applications,Advanced,2023,7,9
214,16,Machine Learning with Python,Intermediate,2023,7,2
214,20,Azure Cloud Fundamentals,Beginner,2023,7,25
214,26,Agile Methodologies for HR and IT,Advanced,2023,11,23
215,1,Java Programming Essentials,Beginner,2022,12,30
215,5,Advanced C# Techniques,Advanced,2023,1,17
215,7,Go: A Comprehensive Guide,Advanced,2023,1,7
215,8,Building Web Applications with Django,Beginner,2024,10,24
215,11,Node.js for Scalable Network Applications,Advanced,2023,1,10
215,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2023,1,3
215,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2023,1,15
215,16,Machine Learning with Python,Intermediate,2023,1,2
215,17,Data Analysis Techniques for Business Insights,Beginner,2023,1,6
215,18,DBT: Transforming Data in the Warehouse,Beginner,2024,4,24
215,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,12
215,25,IT Project Management Fundamentals,Advanced,2023,1,30
215,27,Cybersecurity Essentials for IT Professionals,Advanced,2022,12,27
215,28,Effective Communication in HR,Advanced,2024,1,26
216,2,Mastering Java Swing for Desktop Applications,Beginner,2020,9,12
216,4,C Programming for Beginners,Beginner,2021,10,23
216,7,Go: A Comprehensive Guide,Advanced,2022,9,9
216,8,Building Web Applications with Django,Beginner,2024,11,1
216,9,HTML & CSS: The Complete Guide,Intermediate,2020,3,19
216,17,Data Analysis Techniques for Business Insights,Beginner,2020,4,23
216,19,Snowflake Essentials: Data Warehousing,Intermediate,2022,10,15
216,21,Power BI for Data Visualization,Advanced,2021,3,24
216,27,Cybersecurity Essentials for IT Professionals,Advanced,2021,1,26
216,28,Effective Communication in HR,Advanced,2024,1,2
217,1,Java Programming Essentials,Beginner,2022,9,11
217,2,Mastering Java Swing for Desktop Applications,Beginner,2022,9,1
217,5,Advanced C# Techniques,Advanced,2022,8,16
217,10,JavaScript Fundamentals,Intermediate,2024,7,18
217,13,TypeScript for Large Applications,Intermediate,2022,8,29
217,17,Data Analysis Techniques for Business Insights,Beginner,2022,8,29
217,18,DBT: Transforming Data in the Warehouse,Beginner,2024,4,24
217,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,22
217,28,Effective Communication in HR,Advanced,2024,2,7
217,29,Talent Management Strategies in the Digital Age,Beginner,2022,8,31
218,5,Advanced C# Techniques,Advanced,2023,11,13
218,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2023,11,11
218,14,Python for Data Analysis,Beginner,2023,10,20
218,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2023,10,24
218,21,Power BI for Data Visualization,Advanced,2023,10,16
218,21,Power BI for Data Visualization,Advanced,2023,11,7
218,23,Cloud Security: Best Practices for IT,Beginner,2023,11,9
218,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,11,5
219,3,SQL for Data Management,Advanced,2024,6,19
219,5,Advanced C# Techniques,Advanced,2021,12,7
219,9,HTML & CSS: The Complete Guide,Intermediate,2021,12,7
219,9,HTML & CSS: The Complete Guide,Intermediate,2021,11,25
219,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2021,12,23
219,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2021,12,20
219,16,Machine Learning with Python,Intermediate,2021,12,22
219,17,Data Analysis Techniques for Business Insights,Beginner,2021,11,24
219,23,Cloud Security: Best Practices for IT,Beginner,2023,10,6
219,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,12
219,25,IT Project Management Fundamentals,Advanced,2023,1,23
219,25,IT Project Management Fundamentals,Advanced,2023,2,11
220,1,Java Programming Essentials,Beginner,2020,5,18
220,6,C++ for Game Development,Intermediate,2024,1,7
220,9,HTML & CSS: The Complete Guide,Intermediate,2020,3,16
220,9,HTML & CSS: The Complete Guide,Intermediate,2020,3,29
220,10,JavaScript Fundamentals,Intermediate,2024,7,10
220,10,JavaScript Fundamentals,Intermediate,2024,7,17
220,13,TypeScript for Large Applications,Intermediate,2020,7,8
220,18,DBT: Transforming Data in the Warehouse,Beginner,2024,5,16
220,21,Power BI for Data Visualization,Advanced,2021,5,2
220,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,12
220,30,Building a Diverse Workplace Culture,Intermediate,2021,3,2
221,7,Go: A Comprehensive Guide,Advanced,2022,8,24
221,9,HTML & CSS: The Complete Guide,Intermediate,2021,12,19
221,11,Node.js for Scalable Network Applications,Advanced,2023,1,26
221,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2022,1,7
221,25,IT Project Management Fundamentals,Advanced,2023,1,27
222,13,TypeScript for Large Applications,Intermediate,2020,7,13
222,13,TypeScript for Large Applications,Intermediate,2020,7,18
222,18,DBT: Transforming Data in the Warehouse,Beginner,2024,4,24
222,18,DBT: Transforming Data in the Warehouse,Beginner,2024,5,2
222,20,Azure Cloud Fundamentals,Beginner,2021,11,2
222,27,Cybersecurity Essentials for IT Professionals,Advanced,2021,1,11
223,1,Java Programming Essentials,Beginner,2020,4,18
223,4,C Programming for Beginners,Beginner,2021,10,20
223,8,Building Web Applications with Django,Beginner,2024,9,28
223,9,HTML & CSS: The Complete Guide,Intermediate,2020,3,20
223,18,DBT: Transforming Data in the Warehouse,Beginner,2024,4,24
223,23,Cloud Security: Best Practices for IT,Beginner,2023,10,5
223,23,Cloud Security: Best Practices for IT,Beginner,2023,11,9
223,28,Effective Communication in HR,Advanced,2024,1,11
224,1,Java Programming Essentials,Beginner,2020,4,18
224,1,Java Programming Essentials,Beginner,2020,5,16
224,5,Advanced C# Techniques,Advanced,2021,2,26
224,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2021,12,28
224,17,Data Analysis Techniques for Business Insights,Beginner,2020,4,5
224,18,DBT: Transforming Data in the Warehouse,Beginner,2024,4,24
224,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,20
224,26,Agile Methodologies for HR and IT,Advanced,2023,12,2
224,27,Cybersecurity Essentials for IT Professionals,Advanced,2021,1,11
225,1,Java Programming Essentials,Beginner,2022,9,7
225,2,Mastering Java Swing for Desktop Applications,Beginner,2022,8,27
225,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2022,8,16
225,22,Data Structures and Algorithms in Java,Beginner,2022,8,27
225,26,Agile Methodologies for HR and IT,Advanced,2023,11,23
225,27,Cybersecurity Essentials for IT Professionals,Advanced,2022,8,29
225,28,Effective Communication in HR,Advanced,2024,1,2
226,1,Java Programming Essentials,Beginner,2021,11,12
226,1,Java Programming Essentials,Beginner,2021,11,12
226,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2021,12,8
226,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2022,1,13
226,13,TypeScript for Large Applications,Intermediate,2021,11,27
226,19,Snowflake Essentials: Data Warehousing,Intermediate,2022,10,5
226,28,Effective Communication in HR,Advanced,2024,1,2
226,28,Effective Communication in HR,Advanced,2024,1,16
226,30,Building a Diverse Workplace Culture,Intermediate,2021,11,19
227,1,Java Programming Essentials,Beginner,2024,8,25
227,5,Advanced C# Techniques,Advanced,2024,8,8
227,21,Power BI for Data Visualization,Advanced,2024,8,19
227,28,Effective Communication in HR,Advanced,2024,8,9
227,28,Effective Communication in HR,Advanced,2024,8,26
227,29,Talent Management Strategies in the Digital Age,Beginner,2024,8,2
228,3,SQL for Data Management,Advanced,2024,6,13
228,9,HTML & CSS: The Complete Guide,Intermediate,2020,4,23
228,13,TypeScript for Large Applications,Intermediate,2020,7,8
228,14,Python for Data Analysis,Beginner,2022,4,14
228,17,Data Analysis Techniques for Business Insights,Beginner,2020,3,26
229,5,Advanced C# Techniques,Advanced,2021,2,24
229,5,Advanced C# Techniques,Advanced,2021,2,25
229,6,C++ for Game Development,Intermediate,2024,2,24
229,9,HTML & CSS: The Complete Guide,Intermediate,2020,9,10
229,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2021,12,26
229,13,TypeScript for Large Applications,Intermediate,2020,10,6
229,13,TypeScript for Large Applications,Intermediate,2020,10,8
229,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2021,12,20
229,16,Machine Learning with Python,Intermediate,2020,9,22
229,17,Data Analysis Techniques for Business Insights,Beginner,2020,9,19
229,20,Azure Cloud Fundamentals,Beginner,2021,11,8
229,21,Power BI for Data Visualization,Advanced,2021,3,21
229,28,Effective Communication in HR,Advanced,2024,1,2
230,1,Java Programming Essentials,Beginner,2022,11,5
230,4,C Programming for Beginners,Beginner,2022,11,11
230,8,Building Web Applications with Django,Beginner,2024,9,26
230,9,HTML & CSS: The Complete Guide,Intermediate,2022,11,19
230,11,Node.js for Scalable Network Applications,Advanced,2023,1,4
230,11,Node.js for Scalable Network Applications,Advanced,2023,1,30
230,27,Cybersecurity Essentials for IT Professionals,Advanced,2022,11,18
230,28,Effective Communication in HR,Advanced,2024,1,2
230,28,Effective Communication in HR,Advanced,2024,1,13
231,1,Java Programming Essentials,Beginner,2020,6,17
231,1,Java Programming Essentials,Beginner,2020,6,13
231,3,SQL for Data Management,Advanced,2024,5,18
231,4,C Programming for Beginners,Beginner,2021,10,13
231,9,HTML & CSS: The Complete Guide,Intermediate,2020,3,16
231,11,Node.js for Scalable Network Applications,Advanced,2022,12,12
231,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2021,12,18
231,16,Machine Learning with Python,Intermediate,2020,6,12
231,17,Data Analysis Techniques for Business Insights,Beginner,2020,4,8
231,23,Cloud Security: Best Practices for IT,Beginner,2023,10,4
231,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,30
231,25,IT Project Management Fundamentals,Advanced,2023,1,23
231,28,Effective Communication in HR,Advanced,2024,1,2
231,28,Effective Communication in HR,Advanced,2024,2,1
231,29,Talent Management Strategies in the Digital Age,Beginner,2022,8,31
232,7,Go: A Comprehensive Guide,Advanced,2022,9,20
232,8,Building Web Applications with Django,Beginner,2024,9,30
232,11,Node.js for Scalable Network Applications,Advanced,2022,11,27
232,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2021,12,8
232,25,IT Project Management Fundamentals,Advanced,2023,1,23
233,5,Advanced C# Techniques,Advanced,2021,12,26
233,11,Node.js for Scalable Network Applications,Advanced,2022,12,23
233,16,Machine Learning with Python,Intermediate,2022,1,12
233,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,8,11
233,29,Talent Management Strategies in the Digital Age,Beginner,2022,8,17
233,30,Building a Diverse Workplace Culture,Intermediate,2021,12,27
233,30,Building a Diverse Workplace Culture,Intermediate,2022,1,20
234,1,Java Programming Essentials,Beginner,2020,4,21
234,4,C Programming for Beginners,Beginner,2021,11,2
234,6,C++ for Game Development,Intermediate,2024,1,18
234,9,HTML & CSS: The Complete Guide,Intermediate,2020,3,16
234,9,HTML & CSS: The Complete Guide,Intermediate,2020,5,15
234,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2021,12,12
234,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2021,12,18
234,16,Machine Learning with Python,Intermediate,2020,6,2
234,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,12
234,26,Agile Methodologies for HR and IT,Advanced,2023,11,23
234,27,Cybersecurity Essentials for IT Professionals,Advanced,2021,2,12
235,5,Advanced C# Techniques,Advanced,2022,1,30
235,23,Cloud Security: Best Practices for IT,Beginner,2023,9,16
235,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,14
235,25,IT Project Management Fundamentals,Advanced,2023,3,2
235,28,Effective Communication in HR,Advanced,2024,1,2
236,2,Mastering Java Swing for Desktop Applications,Beginner,2020,10,6
236,3,SQL for Data Management,Advanced,2024,5,24
236,5,Advanced C# Techniques,Advanced,2021,2,24
236,9,HTML & CSS: The Complete Guide,Intermediate,2020,4,3
236,10,JavaScript Fundamentals,Intermediate,2024,8,24
236,22,Data Structures and Algorithms in Java,Beginner,2022,8,7
236,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,8,15
236,28,Effective Communication in HR,Advanced,2024,1,30
237,2,Mastering Java Swing for Desktop Applications,Beginner,2020,9,12
237,3,SQL for Data Management,Advanced,2024,6,3
237,4,C Programming for Beginners,Beginner,2021,10,7
237,8,Building Web Applications with Django,Beginner,2024,9,26
237,10,JavaScript Fundamentals,Intermediate,2024,7,26
237,14,Python for Data Analysis,Beginner,2022,4,18
237,17,Data Analysis Techniques for Business Insights,Beginner,2020,9,13
237,17,Data Analysis Techniques for Business Insights,Beginner,2020,8,31
237,19,Snowflake Essentials: Data Warehousing,Intermediate,2022,10,25
238,5,Advanced C# Techniques,Advanced,2022,1,2
238,7,Go: A Comprehensive Guide,Advanced,2022,8,24
238,9,HTML & CSS: The Complete Guide,Intermediate,2022,1,17
238,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2021,12,24
238,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,12
239,5,Advanced C# Techniques,Advanced,2022,4,23
239,8,Building Web Applications with Django,Beginner,2024,10,4
239,20,Azure Cloud Fundamentals,Beginner,2022,4,19
239,23,Cloud Security: Best Practices for IT,Beginner,2023,10,19
239,28,Effective Communication in HR,Advanced,2024,1,8
240,1,Java Programming Essentials,Beginner,2020,4,18
240,2,Mastering Java Swing for Desktop Applications,Beginner,2020,9,12
240,2,Mastering Java Swing for Desktop Applications,Beginner,2020,9,18
240,5,Advanced C# Techniques,Advanced,2021,2,28
240,7,Go: A Comprehensive Guide,Advanced,2022,8,24
240,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2021,12,8
240,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2022,1,2
240,16,Machine Learning with Python,Intermediate,2020,6,22
241,9,HTML & CSS: The Complete Guide,Intermediate,2020,3,16
241,10,JavaScript Fundamentals,Intermediate,2024,7,28
241,16,Machine Learning with Python,Intermediate,2020,6,8
241,19,Snowflake Essentials: Data Warehousing,Intermediate,2022,10,1
241,19,Snowflake Essentials: Data Warehousing,Intermediate,2022,10,18
241,23,Cloud Security: Best Practices for IT,Beginner,2023,9,16
241,23,Cloud Security: Best Practices for IT,Beginner,2023,9,19
241,30,Building a Diverse Workplace Culture,Intermediate,2021,2,13
242,1,Java Programming Essentials,Beginner,2020,4,18
242,3,SQL for Data Management,Advanced,2024,7,21
242,9,HTML & CSS: The Complete Guide,Intermediate,2020,3,16
242,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2022,2,1
242,16,Machine Learning with Python,Intermediate,2020,5,27
242,16,Machine Learning with Python,Intermediate,2020,6,17
242,18,DBT: Transforming Data in the Warehouse,Beginner,2024,5,9
242,18,DBT: Transforming Data in the Warehouse,Beginner,2024,4,30
242,23,Cloud Security: Best Practices for IT,Beginner,2023,10,16
242,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,8,29
242,27,Cybersecurity Essentials for IT Professionals,Advanced,2021,1,27
243,1,Java Programming Essentials,Beginner,2020,8,19
243,1,Java Programming Essentials,Beginner,2020,7,28
243,3,SQL for Data Management,Advanced,2024,5,22
243,10,JavaScript Fundamentals,Intermediate,2024,8,9
243,21,Power BI for Data Visualization,Advanced,2021,3,21
243,25,IT Project Management Fundamentals,Advanced,2023,1,23
243,29,Talent Management Strategies in the Digital Age,Beginner,2022,10,16
244,3,SQL for Data Management,Advanced,2024,5,10
244,4,C Programming for Beginners,Beginner,2022,4,18
244,6,C++ for Game Development,Intermediate,2024,1,18
244,8,Building Web Applications with Django,Beginner,2024,10,26
244,9,HTML & CSS: The Complete Guide,Intermediate,2022,4,21
244,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2022,5,10
244,13,TypeScript for Large Applications,Intermediate,2022,5,18
244,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2022,5,8
244,16,Machine Learning with Python,Intermediate,2022,5,10
244,17,Data Analysis Techniques for Business Insights,Beginner,2022,4,21
244,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,12
244,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,27
245,7,Go: A Comprehensive Guide,Advanced,2022,8,27
245,10,JavaScript Fundamentals,Intermediate,2024,8,6
245,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2021,12,24
245,17,Data Analysis Techniques for Business Insights,Beginner,2020,3,6
245,22,Data Structures and Algorithms in Java,Beginner,2022,8,5
245,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,13
245,25,IT Project Management Fundamentals,Advanced,2023,2,12
245,28,Effective Communication in HR,Advanced,2024,1,18
246,5,Advanced C# Techniques,Advanced,2021,3,28
246,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2021,12,10
246,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2021,12,22
246,22,Data Structures and Algorithms in Java,Beginner,2022,8,19
246,25,IT Project Management Fundamentals,Advanced,2023,1,23
246,28,Effective Communication in HR,Advanced,2024,1,14
247,1,Java Programming Essentials,Beginner,2022,10,15
247,3,SQL for Data Management,Advanced,2024,6,7
247,3,SQL for Data Management,Advanced,2024,7,13
247,4,C Programming for Beginners,Beginner,2022,10,7
247,6,C++ for Game Development,Intermediate,2024,1,7
247,7,Go: A Comprehensive Guide,Advanced,2022,9,22
247,7,Go: A Comprehensive Guide,Advanced,2022,9,21
247,9,HTML & CSS: The Complete Guide,Intermediate,2022,10,6
247,10,JavaScript Fundamentals,Intermediate,2024,7,15
247,13,TypeScript for Large Applications,Intermediate,2022,9,19
247,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2022,10,14
247,17,Data Analysis Techniques for Business Insights,Beginner,2022,9,20
247,17,Data Analysis Techniques for Business Insights,Beginner,2022,9,25
247,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,24
247,27,Cybersecurity Essentials for IT Professionals,Advanced,2022,10,4
248,1,Java Programming Essentials,Beginner,2023,3,27
248,3,SQL for Data Management,Advanced,2024,5,10
248,4,C Programming for Beginners,Beginner,2023,3,14
248,8,Building Web Applications with Django,Beginner,2024,10,11
248,9,HTML & CSS: The Complete Guide,Intermediate,2023,3,8
248,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2023,3,19
248,17,Data Analysis Techniques for Business Insights,Beginner,2023,4,1
248,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,12
248,26,Agile Methodologies for HR and IT,Advanced,2023,11,26
248,29,Talent Management Strategies in the Digital Age,Beginner,2023,3,29
248,30,Building a Diverse Workplace Culture,Intermediate,2023,3,29
249,1,Java Programming Essentials,Beginner,2021,3,3
249,4,C Programming for Beginners,Beginner,2021,10,27
249,5,Advanced C# Techniques,Advanced,2021,3,17
249,6,C++ for Game Development,Intermediate,2024,1,5
249,9,HTML & CSS: The Complete Guide,Intermediate,2021,2,26
249,10,JavaScript Fundamentals,Intermediate,2024,7,10
249,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2021,12,14
249,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2022,1,1
249,13,TypeScript for Large Applications,Intermediate,2021,2,23
249,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,8,1
249,26,Agile Methodologies for HR and IT,Advanced,2023,11,23
249,26,Agile Methodologies for HR and IT,Advanced,2024,1,16
249,26,Agile Methodologies for HR and IT,Advanced,2024,1,30
249,28,Effective Communication in HR,Advanced,2024,1,7
249,29,Talent Management Strategies in the Digital Age,Beginner,2022,8,24
250,1,Java Programming Essentials,Beginner,2024,7,8
250,4,C Programming for Beginners,Beginner,2024,7,1
250,5,Advanced C# Techniques,Advanced,2024,6,20
250,7,Go: A Comprehensive Guide,Advanced,2024,7,13
250,14,Python for Data Analysis,Beginner,2024,7,13
250,23,Cloud Security: Best Practices for IT,Beginner,2024,6,22
251,3,SQL for Data Management,Advanced,2024,5,20
251,8,Building Web Applications with Django,Beginner,2024,9,26
251,8,Building Web Applications with Django,Beginner,2024,10,8
251,21,Power BI for Data Visualization,Advanced,2021,3,25
251,23,Cloud Security: Best Practices for IT,Beginner,2023,10,7
251,23,Cloud Security: Best Practices for IT,Beginner,2023,11,7
251,25,IT Project Management Fundamentals,Advanced,2023,2,14
252,10,JavaScript Fundamentals,Intermediate,2024,7,10
252,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2021,12,8
252,13,TypeScript for Large Applications,Intermediate,2020,12,13
252,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2021,12,19
252,22,Data Structures and Algorithms in Java,Beginner,2022,9,5
253,1,Java Programming Essentials,Beginner,2024,3,5
253,2,Mastering Java Swing for Desktop Applications,Beginner,2024,2,24
253,2,Mastering Java Swing for Desktop Applications,Beginner,2024,2,23
253,3,SQL for Data Management,Advanced,2024,5,10
253,3,SQL for Data Management,Advanced,2024,5,29
253,4,C Programming for Beginners,Beginner,2024,2,19
253,9,HTML & CSS: The Complete Guide,Intermediate,2024,2,25
253,14,Python for Data Analysis,Beginner,2024,3,4
253,16,Machine Learning with Python,Intermediate,2024,2,7
253,16,Machine Learning with Python,Intermediate,2024,2,24
253,17,Data Analysis Techniques for Business Insights,Beginner,2024,2,22
253,23,Cloud Security: Best Practices for IT,Beginner,2024,2,5
253,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2024,2,4
253,28,Effective Communication in HR,Advanced,2024,2,27
253,28,Effective Communication in HR,Advanced,2024,2,14
254,1,Java Programming Essentials,Beginner,2020,4,18
254,2,Mastering Java Swing for Desktop Applications,Beginner,2020,9,12
254,3,SQL for Data Management,Advanced,2024,5,10
254,3,SQL for Data Management,Advanced,2024,5,24
254,8,Building Web Applications with Django,Beginner,2024,9,30
254,10,JavaScript Fundamentals,Intermediate,2024,7,10
254,18,DBT: Transforming Data in the Warehouse,Beginner,2024,5,12
254,27,Cybersecurity Essentials for IT Professionals,Advanced,2021,1,27
254,27,Cybersecurity Essentials for IT Professionals,Advanced,2021,1,20
255,5,Advanced C# Techniques,Advanced,2021,10,2
255,6,C++ for Game Development,Intermediate,2024,2,15
255,9,HTML & CSS: The Complete Guide,Intermediate,2021,9,27
255,10,JavaScript Fundamentals,Intermediate,2024,8,5
255,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,23
256,1,Java Programming Essentials,Beginner,2021,4,5
256,4,C Programming for Beginners,Beginner,2021,10,7
256,6,C++ for Game Development,Intermediate,2024,1,12
256,9,HTML & CSS: The Complete Guide,Intermediate,2021,3,28
256,11,Node.js for Scalable Network Applications,Advanced,2022,11,27
256,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2021,12,8
256,13,TypeScript for Large Applications,Intermediate,2021,3,30
256,18,DBT: Transforming Data in the Warehouse,Beginner,2024,4,25
256,21,Power BI for Data Visualization,Advanced,2021,4,18
256,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,19
256,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,8,3
257,9,HTML & CSS: The Complete Guide,Intermediate,2020,3,22
257,16,Machine Learning with Python,Intermediate,2020,5,27
257,21,Power BI for Data Visualization,Advanced,2021,3,21
257,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,8,2
257,25,IT Project Management Fundamentals,Advanced,2023,1,28
257,25,IT Project Management Fundamentals,Advanced,2023,1,27
258,2,Mastering Java Swing for Desktop Applications,Beginner,2022,8,23
258,2,Mastering Java Swing for Desktop Applications,Beginner,2022,8,29
258,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2022,8,28
258,13,TypeScript for Large Applications,Intermediate,2022,8,28
258,21,Power BI for Data Visualization,Advanced,2022,8,30
258,25,IT Project Management Fundamentals,Advanced,2023,1,23
258,29,Talent Management Strategies in the Digital Age,Beginner,2022,8,13
259,1,Java Programming Essentials,Beginner,2023,6,11
259,1,Java Programming Essentials,Beginner,2023,5,27
259,3,SQL for Data Management,Advanced,2024,5,10
259,16,Machine Learning with Python,Intermediate,2023,5,14
259,28,Effective Communication in HR,Advanced,2024,1,2
259,28,Effective Communication in HR,Advanced,2024,2,4
260,1,Java Programming Essentials,Beginner,2020,5,3
260,7,Go: A Comprehensive Guide,Advanced,2022,8,26
260,9,HTML & CSS: The Complete Guide,Intermediate,2020,3,23
260,9,HTML & CSS: The Complete Guide,Intermediate,2020,5,15
260,11,Node.js for Scalable Network Applications,Advanced,2022,12,3
260,14,Python for Data Analysis,Beginner,2022,5,8
260,16,Machine Learning with Python,Intermediate,2020,6,28
260,19,Snowflake Essentials: Data Warehousing,Intermediate,2022,10,1
260,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,8,23
260,27,Cybersecurity Essentials for IT Professionals,Advanced,2021,1,31
261,3,SQL for Data Management,Advanced,2024,5,16
261,5,Advanced C# Techniques,Advanced,2021,3,29
261,10,JavaScript Fundamentals,Intermediate,2024,7,10
261,16,Machine Learning with Python,Intermediate,2020,6,4
261,16,Machine Learning with Python,Intermediate,2020,8,3
261,17,Data Analysis Techniques for Business Insights,Beginner,2020,3,15
261,17,Data Analysis Techniques for Business Insights,Beginner,2020,3,9
261,18,DBT: Transforming Data in the Warehouse,Beginner,2024,6,23
262,1,Java Programming Essentials,Beginner,2022,10,26
262,2,Mastering Java Swing for Desktop Applications,Beginner,2022,11,2
262,27,Cybersecurity Essentials for IT Professionals,Advanced,2022,11,18
263,4,C Programming for Beginners,Beginner,2023,7,3
263,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2023,7,14
263,13,TypeScript for Large Applications,Intermediate,2023,7,7
263,13,TypeScript for Large Applications,Intermediate,2023,7,5
263,13,TypeScript for Large Applications,Intermediate,2023,7,4
263,16,Machine Learning with Python,Intermediate,2023,7,3
263,19,Snowflake Essentials: Data Warehousing,Intermediate,2023,7,14
263,20,Azure Cloud Fundamentals,Beginner,2023,7,28
263,22,Data Structures and Algorithms in Java,Beginner,2023,6,28
263,25,IT Project Management Fundamentals,Advanced,2023,7,28
263,28,Effective Communication in HR,Advanced,2024,1,17
264,2,Mastering Java Swing for Desktop Applications,Beginner,2024,10,5
264,2,Mastering Java Swing for Desktop Applications,Beginner,2024,10,7
264,5,Advanced C# Techniques,Advanced,2024,10,16
264,5,Advanced C# Techniques,Advanced,2024,10,1
264,8,Building Web Applications with Django,Beginner,2024,10,15
264,14,Python for Data Analysis,Beginner,2024,10,26
264,16,Machine Learning with Python,Intermediate,2024,10,8
264,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2024,10,4
264,25,IT Project Management Fundamentals,Advanced,2024,10,9
265,2,Mastering Java Swing for Desktop Applications,Beginner,2023,12,25
265,3,SQL for Data Management,Advanced,2024,5,18
265,5,Advanced C# Techniques,Advanced,2024,1,12
265,9,HTML & CSS: The Complete Guide,Intermediate,2024,1,5
265,10,JavaScript Fundamentals,Intermediate,2024,7,10
265,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2023,12,28
265,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2023,12,24
265,13,TypeScript for Large Applications,Intermediate,2023,12,24
265,17,Data Analysis Techniques for Business Insights,Beginner,2023,12,30
